osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/3663316799,https://www.openstreetmap.org/node/3663316799,Rendalen camping,61.6919410,11.2090870,camp_site,,,1194.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/3663316799.
node/5103482149,https://www.openstreetmap.org/node/5103482149,,63.4305921,10.4186785,picnic_site,,,1208.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/5103482149.
node/1513477025,https://www.openstreetmap.org/node/1513477025,,63.4291503,10.3690041,picnic_site,,,1236.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/1513477025.
node/413703901,https://www.openstreetmap.org/node/413703901,MIstra hotell og kafé,61.6952083,11.2090629,hotel,,,1258.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/413703901.
node/5064717702,https://www.openstreetmap.org/node/5064717702,,63.4308901,10.4195725,picnic_site,,,1261.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/5064717702.
way/80560179,https://www.openstreetmap.org/way/80560179,Scandic Solsiden,63.4347430,10.4143725,hotel,,hotel,1269.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/80560179.
way/138028509,https://www.openstreetmap.org/way/138028509,,63.4288547,10.3681568,,shelter,,1269.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/138028509.
way/1009280984,https://www.openstreetmap.org/way/1009280984,,63.4292570,10.3683113,,shelter,yes,1272.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1009280984.
way/1412833892,https://www.openstreetmap.org/way/1412833892,Ila,63.4286009,10.3671945,,shelter,yes,1311.2,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1412833892.
way/1414455656,https://www.openstreetmap.org/way/1414455656,,63.4287506,10.3669477,,shelter,yes,1326.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1414455656.
